customerID,churn_probability
8258-GSTJK,0.7509425607685588
4094-NSEDU,0.7506827374715337
3727-RJMEO,0.750079947883329
4614-NUVZD,0.7487119363403965
1925-TIBLE,0.7483195650659671
8779-QRDMV,0.7482739237649225
9451-LPGOO,0.7482519944295165
3811-VBYBZ,0.747764800538069
4415-IJZTP,0.7476138891792175
2004-OCQXK,0.7469737414067312
6688-UZPWD,0.7469265802912514
9189-JWSHV,0.7467653082494724
2672-HUYVI,0.7465752467581551
0236-HFWSV,0.7465679357857907
8816-VXNZD,0.7463842093964415
7234-FECYN,0.7455657360084255
9231-ZJYAM,0.7454843916487213
0680-DFNNY,0.7450018832824199
3776-EKTKM,0.7448849612631259
3519-ZKXGG,0.743931286397707
2506-TNFCO,0.7435896510625881
4951-UKAAQ,0.743385455081203
0195-IESCP,0.7430309278841515
2868-MZAGQ,0.7427695896193071
6161-UUUTA,0.7423270549450309
2609-IAICY,0.7421530522990659
4844-JJWUY,0.7419981540088487
8348-HFYIV,0.7408628704925444
5380-AFSSK,0.7404500802355766
9025-AOMKI,0.7400954514388155
7817-BOQPW,0.73985456905702
6328-ZPBGN,0.7398426948947804
9725-SCPZG,0.7398143487846863
5229-PRWKT,0.7397776205419385
8357-EQXFO,0.7396078901013124
6457-USBER,0.7395450114241594
3606-TWKGI,0.739248332883595
2077-MPJQO,0.7385534017096508
9799-CAYJJ,0.7381292439520254
1618-CFHME,0.7378085365834438
8622-ZLFKO,0.7372812077253115
2485-ITVKB,0.7370513694492188
9334-GWGOW,0.7370364266268835
6358-LYNGM,0.736952013558569
1157-BQCUW,0.736846890199449
1452-VOQCH,0.736531358120629
6683-VLCTZ,0.7363630635109332
4140-MUHUG,0.7363400072688706
6979-ZNSFF,0.7361569291094272
9787-XVQIU,0.736110270868262
5834-ASPWA,0.735794172247171
8086-OVPWV,0.7357024223732158
7156-MHUGY,0.7356894803398255
3096-GKWEB,0.735673825195011
5955-ERIHD,0.7355576548664725
9290-SHCMB,0.7351716987367994
9957-YODKZ,0.7346958476712638
9944-HKVVB,0.7343901545526494
9306-CPCBC,0.7343299038916989
4210-QFJMF,0.7339859109908636
3387-VATUS,0.733982506934764
7206-GZCDC,0.7337775712136088
9878-TNQGW,0.7335072545716316
5299-SJCZT,0.7331271452331709
9402-ORRAH,0.7331086321558142
8375-DKEBR,0.7330354730436497
2636-ALXXZ,0.7330354730436497
8058-INTPH,0.7330325512063378
4581-SSPWD,0.7330123991176086
4871-JTKJF,0.7329293517182116
4090-KPJIP,0.7329264334423717
2495-INZWQ,0.732832326767214
5550-VFRLC,0.7325045983807844
8000-REIQB,0.7322920609672137
1320-HTRDR,0.7321958472910822
1363-TXLSL,0.7320747337423538
1846-XWOQN,0.7318666648702365
4228-ZGYUW,0.7317964438517018
9605-WGJVW,0.731760248947013
5494-HECPR,0.7317573182601065
0318-QUUOB,0.7316461874008205
3006-XIMLN,0.7316401165380377
8051-HJRLT,0.7310145888389982
9809-IMGCQ,0.7309865458152872
2462-XIIJB,0.7306102955224834
7130-VTEWQ,0.7305516544141472
7858-GTZSP,0.7300266296245318
3097-NQYSN,0.7298940736276527
9488-HGMJH,0.729733270588589
6892-EZDTG,0.7297246671474832
3878-AVSOQ,0.7295193443066266
2876-GZYZC,0.7289020531234057
7273-TEFQD,0.7287081756514938
2789-HQBOU,0.7285895549818528
9919-KNPOO,0.7285777293033593
7341-LXCAF,0.7282398703639263
0702-PGIBZ,0.7277749749123857
0637-KVDLV,0.7275258392770034
7932-WPTDS,0.7275090384095891
0822-GAVAP,0.7269424056058046
9124-LHCJQ,0.7268267055367856
1981-INRFU,0.7266910408232083
6941-PMGEP,0.7266043626772567
7074-IEVOJ,0.7262300969431411
5889-LFOLL,0.7260638784200754
5276-KQWHG,0.7255906844002548
4749-OJKQU,0.7255507474015664
0094-OIFMO,0.7250892352331195
0404-SWRVG,0.724970918586011
4529-CKBCL,0.7246201695558413
3091-FYHKI,0.7246054218283873
0325-XBFAC,0.7245458924766185
0841-NULXI,0.7243889696508682
8740-CRYFY,0.7243717706081193
5804-LEPIM,0.7243564551493726
5960-WPXQM,0.7241552046972601
4342-HENTK,0.7238816587250867
0220-EBGCE,0.7238017081259581
6229-LSCKB,0.723513445357635
7760-OYPDY,0.7235079998892332
2514-GINMM,0.7231793556078244
0709-TVGUR,0.7230834655363975
1761-AEZZR,0.7230707964938669
8062-YBDOE,0.7227479534384745
2688-BHGOG,0.7227355088306726
4806-KEXQR,0.7225699924104609
5539-TMZLF,0.7225306003827408
9239-ZBZZV,0.7222624616757352
9300-RENDD,0.7222013786203387
9603-OAIHC,0.721877911858281
5597-GLBUC,0.7218723515849782
1200-TUZHR,0.7218527288812271
7548-SEPYI,0.7216039129508712
5698-BQJOH,0.7214227686390966
1579-KLYDT,0.721113087273826
1678-FYZOW,0.7209888257150476
7969-AULMZ,0.7209886005829075
7439-DKZTW,0.720894107399625
4795-KTRTH,0.72088227391907
7594-RQHXR,0.72081034354236
7249-WBIYX,0.720784804909278
0655-RBDUG,0.7205732111521569
2985-FMWYF,0.7201971237441218
2123-AGEEN,0.7201231984058633
2215-ZAFGX,0.7200587686599988
7209-JCUDS,0.7197788168890564
4112-LUEIZ,0.7196298129374901
5644-PDMZC,0.7194136810494529
5835-BEQEU,0.7192048410723688
8087-LGYHQ,0.718971778982055
3473-XIIIT,0.718922146031875
6168-WFVVF,0.7189117830496076
4514-GFCFI,0.7186402248080441
4929-XIHVW,0.7184594307329464
2691-NZETQ,0.7184431445685157
8644-XLFBW,0.7183810161620775
2018-QKYGT,0.7181792111429417
6357-JJPQT,0.717790454516557
9897-KXHCM,0.7176623947614897
2880-FPNAE,0.7176622886521792
7384-GHBPI,0.7174715402584178
6860-YRJZP,0.7171169229145468
0375-HVGXO,0.7169825502482607
2929-ERCFZ,0.7169656244718563
7180-PISOG,0.7168881417380905
2055-PDADH,0.7168636466000171
4060-LDNLU,0.7167105812373764
8225-BTJAU,0.716564385957265
7294-TMAOP,0.7165062166432506
4234-XTNEA,0.7165020004739601
5797-APWZC,0.7163960668399708
5868-YWPDW,0.7163559922865972
8083-YTZES,0.715943581297594
1768-ZAIFU,0.7157737489584718
2799-ARNLO,0.7156639457773734
9185-TQCVP,0.71554600305071
1450-GALXR,0.7153980328179291
8443-ZRDBZ,0.7152749914705523
7181-BQYBV,0.7151776038287084
8775-ERLNB,0.7149877677455178
7330-WZLNC,0.71485565763033
4021-RQSNY,0.7147444172165619
5378-IKEEG,0.7146663294295489
2657-VPXTA,0.7140646493578133
7363-QTBIW,0.7140542559308656
9689-PTNPG,0.7140423626793727
8752-STIVR,0.7140377500936124
9317-WZPGV,0.7139122610326184
0334-GDDSO,0.713170287770529
4806-HIPDW,0.713054817248667
2202-CUYXZ,0.7127693134507483
0679-IDSTG,0.7126782782612259
1173-XZPYF,0.712569043694426
1704-NRWYE,0.7124376949877349
9837-BMCLM,0.7124334833961572
2027-FECZV,0.7123712877456432
1389-CXMLU,0.7123253221253039
6702-OHFWR,0.7123159800252028
2026-TGDHM,0.7121607619024037
7402-EYFXX,0.7118978615277668
8185-UPYBR,0.7118674062037171
6615-NGGZJ,0.7118450599642266
9094-AZPHK,0.711814916105082
2959-MJHIC,0.7117648249377209
5288-AHOUP,0.7116799300371478
3462-BJQQA,0.7116315118005688
9391-EOYLI,0.7114206286861641
3329-WDIOK,0.7109878810140653
7044-YAACC,0.7109766691558165
6015-VVHHE,0.7104156683961134
5561-NWEVX,0.7101516209967794
6100-QQHEB,0.7094576858158657
3178-FESZO,0.7094064528604203
8168-UQWWF,0.7093476234292032
9223-UCPVT,0.7093125815879585
2982-IHMFT,0.7091962246853201
8780-IXSTS,0.7089444949381383
5956-YHHRX,0.70866143208796
3247-ZVOUO,0.7081372933044634
0122-OAHPZ,0.7080057788067543
8808-ELEHO,0.7079483104837581
0840-DFEZH,0.7077779490218393
2636-OHFMN,0.7074846230177323
6711-FLDFB,0.7073941283468627
1393-IMKZG,0.7073840265091356
8510-AWCXC,0.7070275663765192
4395-PZMSN,0.706997523058143
5382-SOYZL,0.7067756043863436
8372-JUXUI,0.706120200775549
2180-DXNEG,0.7057231362612891
7240-ETPTR,0.7054571473276505
0023-HGHWL,0.7054267871764177
7615-ESMYF,0.7049759473420258
0365-BZUWY,0.7049081947197372
2371-JQHZZ,0.7048563931019731
3398-FSHON,0.7048021524246175
8541-QVFKM,0.7045610560985571
7218-HKQFK,0.7045098553827001
0011-IGKFF,0.7044100487952546
0880-TKATG,0.7042472216914857
7613-LLQFO,0.7041583494497174
5168-MSWXT,0.7040680758738413
4229-CZMLL,0.7039866018975236
7120-RFMVS,0.7034961147444181
6087-MVHJH,0.7027884297992567
5445-UTODQ,0.7022766339206165
2645-QTLMB,0.7021081950342942
3198-VELRD,0.7020933173218485
7079-QRCBC,0.7020215110816532
1447-GIQMR,0.7019698304352086
8835-VSDSE,0.7018490872793423
1628-BIZYP,0.7015881589849967
9253-QXKBE,0.7015372005611862
7321-VGNKU,0.7013682766050439
5919-TMRGD,0.7013596176895694
9728-FTTVZ,0.7012937734335453
7660-HDPJV,0.7012937734335453
6583-KQJLK,0.7011123097678712
2612-RRIDN,0.7010737307786148
9885-CSMWE,0.7009922233164033
0488-GSLFR,0.7006118291856952
0872-NXJYS,0.7005548511058952
7665-TOALD,0.7003843164073502
2516-VQRRV,0.7003642375915152
3372-KWFBM,0.6996258637268088
2454-RPBRZ,0.6995619251683607
0644-OQMDK,0.6995121014883319
3045-XETSH,0.6993653242392965
0328-GRPMV,0.6992452704175564
4702-IOQDC,0.6992452704175564
7508-MYBOG,0.6990192419810035
1640-PLFMP,0.6989030757893656
3244-DCJWY,0.6989030757893656
6653-CBBOM,0.6987889616791149
7493-TPUWZ,0.698657052322942
8242-SOQUO,0.6983861164374209
7503-ZGUZJ,0.6981364351023329
5376-DEQCP,0.698103760676301
1195-OIYEJ,0.6978178714321269
6127-ISGTU,0.6978013555307979
1031-IIDEO,0.6975320846545348
7409-KIUTL,0.6974871563420367
8290-YWKHZ,0.6970860367446168
3199-XGZCY,0.6970749649979912
2845-HSJCY,0.6968712545736152
5052-PNLOS,0.6968445386075945
3677-IYRBF,0.6967902412989938
1977-STDKI,0.6963592902857371
2430-USGXP,0.6962464949255859
3295-YVUSR,0.695968108304179
2612-RANWT,0.6959256241779733
3191-CSNMG,0.695916808461565
3317-HRTNN,0.6958616929225145
9360-OMDZZ,0.6955186345760063
6892-XPFPU,0.6950665857613877
3338-CVVEH,0.6949461464121821
7563-BIUPC,0.6948417815643572
6437-UKHMV,0.6947477774897665
2272-QAGFO,0.6945934981452627
4282-YMKNA,0.6944671790546025
1024-GUALD,0.6944636965556008
7145-FEJWU,0.6943937051381043
6986-IXNDM,0.6942338497844635
5429-LWCMV,0.6942116629069097
4813-HQMGZ,0.693723864659125
8118-LSUEL,0.6934327362088903
9274-CNFMO,0.6928449307029168
9172-ANCRX,0.692773705444862
0684-AOSIH,0.6927594921782254
7638-QVMVY,0.6924863174078921
4482-EWFMI,0.6923947949825945
4285-GYRQC,0.6922085353327165
1960-UYCNN,0.6917510323174763
6689-TCZHQ,0.6917135488709198
5348-CAGXB,0.6912436222577564
6857-VWJDT,0.6912331868206446
9237-HQITU,0.6910449793928753
5995-SNNEW,0.6909919406003946
0345-HKJVM,0.6908744736021007
6356-ELRKD,0.6907992032775588
7235-NXZCP,0.6907713412558718
6210-KBBPI,0.6907351533813398
3716-BDVDB,0.6906475044747931
5349-IECLD,0.6906442571103012
7394-LWLYN,0.6906151618743133
3422-GALYP,0.6901907333838958
3428-XZMAZ,0.6900679775966835
6457-GIRWB,0.6900679775966835
4597-NUCQV,0.6896446549831334
1820-TQVEV,0.6896039257990887
6996-KNSML,0.6896011936560543
3721-CNEYS,0.6895940481686673
6502-MJQAE,0.6894878531670449
7254-IQWOZ,0.6893717566813389
4510-HIMLV,0.6890233241994751
8361-LTMKD,0.6889101180319357
4603-JANFB,0.6889071323964028
5542-TBBWB,0.6887909167883642
9804-ICWBG,0.6887909167883642
5875-YPQFJ,0.6887909167883642
3494-JCHRQ,0.6884421272322303
8065-YKXKD,0.6883533850641587
7511-YMXVQ,0.6882171996761038
7994-UYIVZ,0.6881484558408836
8107-KNCIM,0.6880972481188824
2446-PLQVO,0.6878603361202578
6198-RTPMF,0.6878334287850452
5357-TZHPP,0.6877925942594397
7465-ZZRVX,0.6877439067085954
8648-PFRMP,0.6875177716593549
6507-ZJSUR,0.6873093342533525
3957-LXOLK,0.6871138947859041
7903-CMPEY,0.686991779943572
3030-YDNRM,0.6868035816728977
1219-NNDDO,0.6867830752469423
3797-VTIDR,0.6866079424529593
7314-OXENN,0.6865748516331251
9279-CJEOJ,0.6865721571587058
8875-AKBYH,0.6862906235994473
5883-GTGVD,0.6862519485306201
6000-APYLU,0.6860267389731873
9633-XQABV,0.6850294164578176
3750-CKVKH,0.6848675738628788
4706-AXVKM,0.684822533880174
6734-GMPVK,0.6848019329223862
3217-FZDMN,0.6845548187121991
7568-PODML,0.6845131895511309
1980-KXVPM,0.6843679950531502
1569-TTNYJ,0.684248562832179
7379-POKDZ,0.6841739847100646
7245-NIIWQ,0.6841079714027499
2408-WITXK,0.6838544121050764
7394-FKDNK,0.6834338729868438
0018-NYROU,0.6834022132423826
4853-OITSN,0.6830514922601786
6077-BDPXA,0.6830282335861222
3746-EUBYR,0.6829187035560471
2074-GKOWZ,0.6824569664844701
1567-DSCIC,0.6822382342191468
2057-ZBLPD,0.6821259709485441
5244-IRFIH,0.6819479333810124
7354-OIJLX,0.6819416131421605
8519-IMDHU,0.6819072496774142
2897-DOVND,0.6818243555111905
3317-VLGQT,0.6808205421543998
5159-YFPKQ,0.6808049984412424
9717-QEBGU,0.6804468270192583
7029-RPUAV,0.6802620651712529
4631-OACRM,0.6797294326545151
7938-OUHIO,0.6796754548519452
3106-ULWFW,0.679306683810403
7392-YYPYJ,0.6789185870888225
6786-OBWQR,0.6788856388814428
9507-EXLTT,0.6785453182781954
5928-QLDHB,0.678442947516988
4143-OOBWZ,0.67834909330478
3834-XUIFC,0.6783050998062814
3841-CONLJ,0.6782618943114815
9685-WKZGT,0.6782315725518341
1024-VRZHF,0.6780141331966946
5134-IKDAY,0.6773267279821128
2840-XANRC,0.6773261215711932
6372-RFVNS,0.6772957513152409
0928-JMXNP,0.6770393484979419
2737-YNGYW,0.6770248251633859
9330-IJWIO,0.6769699188511288
9314-IJWSQ,0.6769363934927316
4884-ZTHVF,0.676818393010885
6960-HVYXR,0.6764842224907998
4298-OYIFC,0.6764264189182514
8800-JOOCF,0.6761920469211985
9102-IAYHT,0.6758466467010429
1184-PJVDB,0.6756846868217287
9408-SSNVZ,0.675582909205102
3292-PBZEJ,0.6751717493253286
0495-ZBNGW,0.67504070291556
2761-OCIAX,0.6749897897038859
8183-ONMXC,0.6749594677312719
6326-MTTXK,0.6747916850295836
4735-ASGMA,0.6747755074634321
7625-XCQRH,0.6744301612642525
0480-BIXDE,0.6743540616741205
5293-WXJAK,0.6742469898220959
5393-RXQSZ,0.6736233917718707
3276-HDUEG,0.6734932349363135
2754-SDJRD,0.6734910420310124
1226-IENZN,0.6730656476361301
1334-FJSVR,0.6729467785709706
1285-OKIPP,0.6729077401204189
0871-URUWO,0.6726901649701961
7005-CCBKV,0.6726202224600593
7365-BVCJH,0.6725886724451021
7831-QGOXH,0.6725216138693788
5299-RULOA,0.6719718647622978
2867-UIMSS,0.6714740225036782
1016-DJTSV,0.6712187098132905
2672-DZUOY,0.6707951310504807
3999-QGRJH,0.6704444699206573
0306-JAELE,0.6703181603883077
5419-CONWX,0.669893723933121
8861-HGGKB,0.6696468121189391
6416-TVAIH,0.6691201816231455
5095-AESKG,0.6691018627890344
0168-XZKBB,0.6687532130966644
0928-XUTSN,0.6682443989226389
2472-OVKUP,0.6681531112916206
9846-GKXAS,0.6680757379976517
0390-DCFDQ,0.6679694588891005
3629-ZNKXA,0.6679584549614138
5609-CEBID,0.6676011275406413
2754-VDLTR,0.6675694594710464
1731-TVIUK,0.667301555440444
2777-PHDEI,0.6671704834968825
3318-OSATS,0.6668680417097347
8699-ASUFO,0.6664472762102631
1254-IZEYF,0.6663124054051247
9992-RRAMN,0.6661663283882345
8625-AZYZY,0.6660174177187547
8063-GBATB,0.6657680575979922
4550-EVXNY,0.665755649928705
2107-FBPTK,0.6656618833898621
1853-UDXBW,0.665508980424658
6856-RAURS,0.665450156748451
5275-SQEIZ,0.6653277187161838
3001-UNBTL,0.6652574327566926
5685-IIXLY,0.6651460835827896
6543-XRMYR,0.66509968604646
0722-SVSFK,0.6647403917790273
6851-WEFYX,0.6647390198962395
4633-MKHYU,0.6647242878516771
0508-OOLTO,0.664706104455053
0925-VYDLG,0.664370048701735
4132-KALRO,0.6642184023170196
6618-RYATB,0.6641469173132797
1251-STYSZ,0.664119633835708
1268-ASBGA,0.6640964847460842
3707-GNWHM,0.6640288105734179
9019-QVLZD,0.6635487030007858
8313-NDOIA,0.6635470419759391
3370-HXOPH,0.6632748073475714
1078-TDCRN,0.6632579441319957
2984-AFWNC,0.6631823686705637
2665-NPTGL,0.6631659082826895
3422-LYEPQ,0.6630906616739808
6712-OAWRH,0.6630635196017669
5167-ZFFMM,0.6622007607287944
2568-BRGYX,0.6621083625046775
4815-GBTCD,0.6618616402802273
7206-PQBBZ,0.661772519662239
0455-XFASS,0.6616626183379316
4123-DVHPH,0.6615235755768839
9850-OWRHQ,0.6613652388978424
0329-GTIAJ,0.6613082473243164
3990-QYKBE,0.6613058719804477
0746-JTRFU,0.6606450418046543
5442-UTCVD,0.6604634405166807
9208-OLGAQ,0.660430674975501
5628-FCGYG,0.6601529560109287
6424-ELEYH,0.6598405459620906
3254-YRILK,0.6596098354670448
6275-YDUVO,0.658878229071427
2952-QAYZF,0.6584635658227385
5570-PTWEH,0.6580021493790542
1602-IJQQE,0.6579005643050898
6899-PPEEA,0.6575880765504448
4612-SSVHJ,0.6575753529455819
2809-ZMYOQ,0.6575229259983301
3765-JXVKY,0.6571537052680856
0004-TLHLJ,0.6571536467405565
3585-ISXZP,0.6570137161358668
1740-CSDJP,0.65684808639588
3427-GGZZI,0.6566051204029164
2058-DCJBE,0.6563769848527061
6047-YHPVI,0.6559950276792773
8017-LXHFA,0.6559587522896942
0420-HLGXF,0.6558811508547647
6215-NQCPY,0.6558324458164574
4445-ZJNMU,0.6556772664723515
5228-EXCET,0.6556682432279524
3346-BRMIS,0.6556360730605628
8309-IEYJD,0.6554988507649336
3049-NDXFL,0.6553832559360538
8413-VONUO,0.655294247347122
4958-XCBDQ,0.6549555936545237
2260-USTRB,0.6549307341708646
5119-NZPTV,0.6548454853382694
8111-RKSPX,0.6547096277900553
5196-SGOAK,0.6547063210040367
5186-SAMNZ,0.6546287803780156
6060-DRTNL,0.6544239474269676
6877-TJMBR,0.6542772723209913
7028-DVOIQ,0.6542333589394105
2398-YPMUR,0.6537241728305833
4385-GZQXV,0.6536566175949939
5564-NEMQO,0.6535217608422995
0685-MLYYM,0.653472470591048
7823-JSOAG,0.6530802725383933
3871-IKPYH,0.6529652352236963
5027-QPKTE,0.6527183306459107
3453-RTHJQ,0.6526805903125739
7854-FOKSF,0.6526126901227509
6407-UTSLV,0.6524924074630469
3393-FMZPV,0.652238594162363
3565-UNOCC,0.6521528995111077
1965-AKTSX,0.6521147119257179
6116-RFVHN,0.6520364456493702
8945-GRKHX,0.6517607530614004
5216-WASFJ,0.651449773752243
7890-VYYWG,0.6509706418882694
7590-VHVEG,0.6509279475541827
5261-QSHQM,0.6505383500579176
3663-MITLP,0.6504406134546626
8943-URTMR,0.6501342612164325
9250-WYPLL,0.6497536501268287
4598-XLKNJ,0.6495640533239992
2276-YDAVZ,0.649452706342978
8380-PEFPE,0.6492990118360157
1448-PWKYE,0.6490430030883015
8734-DKSTZ,0.6490391266793413
6198-ZFIOJ,0.6488850242617794
4585-HETAI,0.6482358799381281
5117-IFGPS,0.6482339833592023
6331-EWIEB,0.6476522497902474
5673-FSSMF,0.6475424370977862
2379-ENZGV,0.6474924386557345
3753-TSEMP,0.6470429032527352
6029-WTIPC,0.6467852628648879
4274-OWWYO,0.6463489075998335
6221-AVQYL,0.6458561269383989
2845-AFFTX,0.6458122708799492
8397-MVTAZ,0.6456904492746725
2969-QWUBZ,0.6452019048708245
7198-GLXTC,0.644914062950861
7861-UVUFT,0.6447839853457111
0616-ATFGB,0.6447196602804595
5940-NFXKV,0.6447040408965061
4291-SHSBH,0.6445616635212297
1867-BDVFH,0.6443488509411562
9912-GVSEQ,0.64433590312685
3138-BKYAV,0.6439426409452736
6393-WRYZE,0.6438402204499213
8325-QRPZR,0.6438067365153207
9921-ZVRHG,0.6437689087458258
0612-RTZZA,0.6436065751872487
7693-LCKZL,0.6434387097597868
3874-EQOEP,0.6434221396104437
4566-NECEV,0.6430661857786485
9647-ERGBE,0.6430492243509224
7780-OTDSO,0.6424837832478096
5366-IJEQJ,0.6421689443392717
1112-CUNAO,0.6412650057815005
1309-BXVOQ,0.6411416969089524
8922-LIEGH,0.6408182510972635
3908-BLSYF,0.6405241338468305
5519-YLDGW,0.6401239118382207
1342-JPNKI,0.6398842577216544
0742-NXBGR,0.6398748163118033
6110-OHIHY,0.6397655001262034
8714-CTZJW,0.6394027578840934
2568-OIADY,0.6393499390256696
6705-LXORM,0.6391931921089501
7517-LDMPS,0.63850327181525
1508-DFXCU,0.6381956012301248
7802-EFKNY,0.6380046539961843
4301-VVZKA,0.6380016263516601
2357-COQEK,0.6378555849158988
7479-NITWS,0.6376568979096554
7912-SYRQT,0.6373013435254716
4770-UEZOX,0.6372193057879723
4854-CIDCF,0.6370801921310234
1496-GGSUK,0.6369698619361741
5569-KGJHX,0.6367400115223415
0661-XEYAN,0.6367190632377561
2038-OEQZH,0.6361344595738593
6435-SRWBJ,0.6361202026127746
9514-JDSKI,0.6360707432055298
3074-GQWYX,0.635992005150202
2862-PFNIK,0.6357876213754897
